"Relative Time","% Committed Bytes In Use (Memory):viccbiostat096","% Disk Read Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Time (PhysicalDisk _Total):viccbiostat096","% Disk Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Write Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (Processor _Total):viccbiostat096","% Processor Time (Processor _Total):viccbiostat096","Available MBytes (Memory):viccbiostat096","Avg. Disk sec/Transfer (PhysicalDisk 0 C|):viccbiostat096","Private Bytes (Process ubuntu):viccbiostat096","Thread Count (Process ubuntu):viccbiostat096","Virtual Bytes (Process ubuntu):viccbiostat096"
"00:00","33.809","0","0.211","0.422","0.422","99.616","95.06","3.627","","0","","",""
"00:02","","","","","","","","","83715","","2342912","3","4294967000"
"00:03","33.771","0","0.163","0.326","0.326","99.557","95.407","2.964","","0","","",""
"00:05","","","","","","","","","83752","","2342912","3","4294967000"
"00:06","33.707","0.013","0.439","0.878","0.864","98.571","95.206","3.112","","0","","",""
"00:08","","","","","","","","","83820","","2342912","3","4294967000"
"00:09","33.728","0","0.134","0.268","0.268","99.766","94.551","3.9","","0","","",""
"00:11","","","","","","","","","83784","","2342912","3","4294967000"
"00:12","33.727","0.01","0.178","0.346","0.336","99.599","95.023","3.658","","0","","",""
"00:14","","","","","","","","","83784","","2342912","3","4294967000"
"00:15","33.738","0.005","0.361","0.722","0.717","98.007","93.533","4.691","","0","","",""
"00:17","","","","","","","","","83764","","2342912","3","4294967000"
"00:18","33.75","1.026","2.043","4.085","3.059","90.896","95.146","2.694","","0","","",""
"00:20","","","","","","","","","83749","","2342912","3","4294967000"
"00:21","33.774","0.041","1.087","2.174","2.132","92.703","95.382","3.302","","0","","",""
"00:23","","","","","","","","","83710","","2342912","3","4294967000"
"00:24","33.818","0.017","1.707","3.404","3.387","96.488","95.689","2.758","","0","","",""
"00:26","","","","","","","","","83647","","2342912","3","4294967000"
"00:27","33.822","0.07","0.235","0.465","0.395","99.608","96.337","2.497","","0","","",""
"00:29","","","","","","","","","83632","","2342912","3","4294967000"
"00:30","33.823","4.478","2.857","5.712","1.233","92.045","95.625","2.295","","0","","",""
"00:32","","","","","","","","","83631","","2342912","3","4294967000"
"00:33","33.834","0.039","1.359","2.715","2.677","91.402","96.159","1.655","","0","","",""
"00:35","","","","","","","","","83497","","2342912","3","4294967000"
"00:36","33.874","1.341","3.552","7.098","5.757","87.625","89.629","4.207","","0","","",""
"00:38","","","","","","","","","83595","","2342912","3","4294967000"
"00:39","34.194","1.528","2.056","4.111","2.583","91.253","88.752","5.192","","0","","",""
"00:41","","","","","","","","","83324","","2342912","3","4294967000"
"00:42","34.419","0.115","1.093","2.187","2.072","92.877","90.029","3.927","","0","","",""
"00:44","","","","","","","","","83124","","2342912","3","4294967000"
"00:45","34.474","0.048","0.507","1.014","0.966","97.216","90.003","5.412","","0","","",""
"00:47","","","","","","","","","83030","","2342912","3","4294967000"
"00:48","34.517","0","0.113","0.226","0.226","99.642","92.29","4.157","","0","","",""
"00:50","","","","","","","","","82946","","2342912","3","4294967000"
"00:51","34.521","0.085","1.531","3.063","2.978","92.832","91.112","3.644","","0","","",""
"00:53","","","","","","","","","82954","","2342912","3","4294967000"
"00:54","34.547","0.661","1.488","2.97","2.309","92.167","92.322","3.66","","0","","",""
"00:56","","","","","","","","","82926","","2342912","3","4294967000"
"00:57","34.083","0.008","1.044","2.087","2.079","92.863","95.258","2.67","","0","","",""
"00:59","","","","","","","","","83253","","2342912","3","4294967000"
"01:00","34.14","0.274","1.983","3.966","3.692","92.808","96.252","2.084","","0","","",""
"01:02","","","","","","","","","83192","","2342912","3","4294967000"
"01:03","34.155","0.022","1.011","2.022","2.001","94.209","96.243","2.003","","0","","",""
"01:05","","","","","","","","","83133","","2342912","3","4294967000"
"01:06","34.206","0.103","1.16","2.319","2.217","93.989","94.511","3.29","","0","","",""
"01:08","","","","","","","","","83077","","2342912","3","4294967000"
"01:09","34.285","0.059","1.017","2.033","1.975","94.67","96.218","2.128","","0","","",""
"01:11","","","","","","","","","82973","","2342912","3","4294967000"
"01:12","34.342","0.039","0.94","1.881","1.842","94.699","96.579","1.869","","0","","",""
"01:14","","","","","","","","","82889","","2342912","3","4294967000"
"01:15","34.413","0.011","0.679","1.359","1.348","95.298","96.213","1.987","","0","","",""
"01:17","","","","","","","","","82777","","2342912","3","4294967000"
"01:18","34.492","0","0.669","1.339","1.339","95.512","96.828","1.645","","0","","",""
"01:20","","","","","","","","","82654","","2342912","3","4294967000"
"01:21","34.548","0.009","","","","","","","","","","",""
"01:22","","","1.32","2.639","2.63","91.84","95.758","2.528","","0","","",""
"01:23","","","","","","","","","82565","","","",""
"01:24","34.561","","","","","","","","","","2342912","3","4294967000"
"01:25","","0","0.715","1.429","1.429","95.334","96.502","1.61","","0","","",""
"01:26","","","","","","","","","82536","","","",""
